"","DISEASECODE","DIAGNOSISDISEASE","CNT"
"8700","I82840","両側深部静脈血栓症",2
"8701","I82840","右深部静脈血栓症",2
"8702","I82840","左深部静脈血栓症",1
"8703","I82840","深部静脈血栓症",256
"8704","I82841","上肢静脈血栓症",1
"8705","I82900","右静脈血栓・塞栓症",1
"8706","I82900","静脈血栓・塞栓症",1348
"8707","I82902","急性静脈血栓症",7
"8708","I82902","鎖骨下動脈急性静脈血栓症",1
"8709","I82903","静脈塞栓症",17
"8710","I82903","頚部静脈塞栓症",1
"8711","I83000","下肢静脈瘤性潰瘍",4
"8712","I83000","両側下肢静脈瘤性潰瘍",1
"8713","I83000","右下肢静脈瘤性潰瘍",1
"8714","I83000","左下肢静脈瘤性潰瘍",1
"8715","I83100","静脈瘤性皮膚炎",1
"8716","I83900","下肢静脈瘤",130
"8717","I83900","両側下肢静脈瘤",58
"8718","I83900","右下肢静脈瘤",29
"8719","I83900","左下肢静脈瘤",29
"8720","I83900","左下腿下肢静脈瘤",1
"8721","I83910","右下腿静脈瘤",1
"8722","I83921","下肢血栓性静脈瘤",1
"8723","I84000","血栓性内痔核",6
"8724","I84100","出血性内痔核",34
"8725","I84101","脱出性内痔核",8
"8726","I84102","炎症性内痔核",30
"8727","I84200","内痔核",257
"8728","I84300","血栓性外痔核",3
"8729","I84400","出血性外痔核",10
"8730","I84402","炎症性外痔核",27
"8731","I84500","外痔核",222
"8732","I84500","痔核",2
"8733","I84800","出血性痔核",37
"8734","I84801","脱出性痔核",6
"8735","I84803","嵌頓痔核",1
"8736","I84900","痔核",412
"8737","I85000","食道静脈瘤破裂",7
"8738","I85001","食道静脈瘤出血",4
"8739","I85900","食道静脈瘤",117
"8740","I85901","食道胃静脈瘤",10
"8741","I86100","左精索静脈瘤",20
"8742","I86100","精索静脈瘤術後",1
"8743","I86300","（妊娠２８週）外陰静脈瘤",1
"8744","I86300","外陰静脈瘤",1
"8745","I86400","胃静脈瘤",31
"8746","I86401","胃静脈瘤破裂",1
"8747","I86800","下肢両側静脈瘤",1
"8748","I86800","両側静脈瘤",1
"8749","I86800","静脈瘤",5
"8750","I86810","十二指腸静脈瘤",1
"8751","I86811","消化管静脈瘤",1
"8752","I86813","大腿膝窩動脈瘤",1
"8753","I86815","直腸静脈瘤",2
"8754","I86817","大腸静脈瘤",1
"8755","I86821","空腸静脈瘤",1
"8756","I87102","下大静脈症候群",2
"8757","I87110","右下肢静脈狭窄",1
"8758","I87110","静脈狭窄",1
"8759","I87110","頚静脈狭窄",1
"8760","I87120","上大静脈症候群",4
"8761","I87810","術後乳び胸",7
"8762","I87816","下肢静脈不全症",1
"8763","I87820","骨盤うっ血症候群",1
"8764","I88001","腸間膜リンパ節炎",1
"8765","I88901","リンパ節炎",110
"8766","I89010","左上下肢リンパ浮腫",1
"8767","I89011","上肢リンパ浮腫",3
"8768","I89011","両側上肢リンパ浮腫",3
"8769","I89011","右上肢リンパ浮腫",38
"8770","I89011","左上肢リンパ浮腫",50
"8771","I89012","下肢リンパ浮腫",9
"8772","I89012","両側下肢リンパ浮腫",26
"8773","I89012","右下肢リンパ浮腫",9
"8774","I89012","左下肢リンパ浮腫",23
"8775","I89100","リンパ管炎",5
"8776","I89100","両側鼡径部リンパ管炎",1
"8777","I89100","右リンパ管炎",1
"8778","I89805","リンパ瘤",1
"8779","I89806","乳び漏",10
"8780","I89808","リンパ漏",3
"8781","I89808","右鼡径部リンパ漏",1
"8782","I89808","左鼡径部リンパ漏",1
"8783","I95000","本態性低血圧症",6
"8784","I95001","特発性低血圧症",1
"8785","I95100","起立性低血圧症",123
"8786","I95101","起立性眩暈",2
"8787","I95102","体位性低血圧症",5
"8788","I95103","二次性起立性低血圧症",6
"8789","I95200","薬剤性低血圧症",1
"8790","I95810","ワゴトニーによる低血圧",1
"8791","I95900","低血圧症",50
"8792","I95901","一過性低血圧症",34
"8793","I97000","心膜切開後症候群",2
"8794","I97110","心臓手術後循環異常症",174
"8795","I97130","術後タンポナーデ",6
"8796","I97130","術後タンポナーデ解除術後",2
"8797","I97131","フォンタン術後症候群",15
"8798","I97200","乳房切除術後リンパ浮腫症候群",2
"8799","I97200","左乳房切除術後リンパ浮腫症候群",5
"8800","I97801","術後房室ブロック",1
"8801","I97900","術後循環異常症",16
"8802","J00000","急性鼻炎",1
"8803","J00001","かぜ",34
"8804","J00002","感冒",568
"8805","J00003","感染性鼻炎",1
"8806","J00900","急性鼻咽頭炎（普通感冒）",2036
"8807","J01000","急性上顎洞炎",4
"8808","J01400","急性全副鼻腔炎",3
"8809","J01800","アレルギー性副鼻腔炎",4
"8810","J01900","急性副鼻腔炎",97
"8811","J01901","急性副鼻腔蓄膿症",1
"8812","J02000","連鎖球菌性咽頭炎",1
"8813","J02801","ぶどう球菌性咽頭炎",2
"8814","J02804","ウイルス性咽頭炎",2
"8815","J02900","急性咽頭炎",955
"8816","J02900","急性咽頭炎うたがい",2
"8817","J02901","上咽頭炎",34
"8818","J02902","潰瘍性咽頭炎",4
"8819","J02904","咽頭炎",3408
"8820","J02905","下咽頭炎",2
"8821","J02907","急性化膿性咽頭炎",1
"8822","J02908","感染性咽頭炎",5
"8823","J03900","右急性扁桃炎",1
"8824","J03900","急性扁桃炎",391
"8825","J03902","扁桃炎",1603
"8826","J03910","急性化膿性扁桃炎",5
"8827","J04000","急性喉頭炎",133
"8828","J04004","喉頭炎",118
"8829","J04007","急性声帯炎",4
"8830","J04008","急性声門下喉頭炎",2
"8831","J04100","急性気管炎",39
"8832","J04200","急性咽頭気管炎",61
"8833","J04204","急性喉頭気管炎",2
"8834","J05100","急性喉蓋炎",3
"8835","J05101","喉頭蓋炎",10
"8836","J06000","急性喉頭咽頭炎",156
"8837","J06001","咽頭喉頭炎",32
"8838","J06801","咽頭扁桃炎",64
"8839","J06802","急性口蓋扁桃炎",1
"8840","J06803","急性咽頭扁桃炎",8
"8841","J06804","急性鼻咽喉頭炎",3
"8842","J06900","急性上気道感染症",1784
"8843","J06901","連鎖球菌性上気道感染",1
"8844","J10000","インフルエンザ肺炎−同定済み",1
"8845","J10100","同定済インフルエンザによる上気道感染症",25
"8846","J10101","インフルエンザＡ型",178
"8847","J10102","インフルエンザＢ型",18
"8848","J10103","インフルエンザＡソ連型",1
"8849","J11000","インフルエンザ肺炎−未同定",4
"8850","J11100","未同定インフルエンザによる上気道感染症",52
"8851","J11101","インフルエンザ",133
"8852","J11101","インフルエンザの予防",4
"8853","J11102","インフルエンザ性咽頭炎",1
"8854","J11104","インフルエンザ気管支炎",3
"8855","J11107","インフルエンザ性胸水",1
"8856","J11800","他の症状を伴う未同定インフルエンザ",2
"8857","J11806","インフルエンザ脳症",2
"8858","J11806","インフルエンザ脳症後遺症",1
"8859","J12000","アデノウイルス肺炎",4
"8860","J12100","ＲＳＶ肺炎",3
"8861","J12801","ＥＢウイルス肺炎",1
"8862","J12802","ヒトメタニューモウイルス肺炎",4
"8863","J12900","ウイルス性肺炎",6
"8864","J13900","肺炎球菌肺炎",16
"8865","J14900","インフルエンザ菌肺炎",2
"8866","J15100","シュードモナス肺炎",2
"8867","J15101","緑膿菌肺炎",6
"8868","J15210","ＭＲＳＡ肺炎",148
"8869","J15220","ＭＳＳＡ肺炎",37
"8870","J15600","他の好気性グラム陰性菌肺炎",14
"8871","J15700","マイコプラズマ肺炎",27
"8872","J15801","コリネバクテリウム肺炎",1
"8873","J15901","両側細菌性肺炎",1
"8874","J15901","右細菌性肺炎",2
"8875","J15901","左細菌性肺炎",1
"8876","J15901","細菌性肺炎",177
"8877","J16000","クラミジア肺炎",2
"8878","J16800","他の特定の感染性微生物による肺炎",12
"8879","J16810","カリニ肺炎",193
"8880","J16810","カリニ肺炎の予防",8
"8881","J16810","カリニ肺炎予防",1
"8882","J17000","他の細菌性疾患における肺炎",9
"8883","J17200","真菌症における肺炎",21
"8884","J17200","真菌症における肺炎の予防",1
"8885","J17300","寄生虫病における肺炎",6
"8886","J17800","他疾患における肺炎",43
"8887","J18000","未同定微生物による気管支肺炎",2
"8888","J18001","びまん性肺炎",6
"8889","J18100","未同定微生物による大葉性肺炎",2
"8890","J18800","胸膜肺炎",2
"8891","J18801","閉塞性肺炎",2
"8892","J18900","両側肺炎",1
"8893","J18900","右肺炎",5
"8894","J18900","左肺炎",1
"8895","J18900","慢性肺炎",1
"8896","J18900","肺炎",2443
"8897","J18900","肺炎うたがい",2
"8898","J18900","重症肺炎",2
"8899","J18900","陳旧性肺炎",1
"8900","J18901","両側急性肺炎",1
"8901","J18901","右急性肺炎",1
"8902","J18901","左急性肺炎",3
"8903","J18901","急性肺炎",658
"8904","J18902","小児肺炎",25
"8905","J18903","敗血症性肺炎",2
"8906","J18906","乳児肺炎",1
"8907","J20000","マイコプラズマ急性気管支炎",3
"8908","J20201","肺炎球菌性気管支炎",1
"8909","J20500","ＲＳＶ急性気管支炎",1
"8910","J20800","他の微生物による急性気管支炎",46
"8911","J20801","ウイルス性気管支炎",3
"8912","J20810","ＭＲＳＡ急性気管支炎",25
"8913","J20820","ＭＳＳＡ急性気管支炎",50
"8914","J20900","急性気管支炎",2116
"8915","J20902","滲出性気管支炎",2
"8916","J20903","クループ性気管支炎",2
"8917","J20905","亜急性気管支炎",16
"8918","J20906","急性気管気管支炎",131
"8919","J20907","急性反復性気管支炎",1
"8920","J21000","ＲＳＶ細気管支炎",3
"8921","J21900","急性細気管支炎",10
"8922","J22000","急性下気道感染症",169
"8923","J30000","血管運動性鼻炎",10
"8924","J30100","花粉によるアレルギー性鼻炎",125
"8925","J30101","スギ花粉症",6
"8926","J30102","アレルギー性鼻結膜炎",69
"8927","J30111","シラカンバ花粉症",1
"8928","J30200","季節性アレルギー性鼻炎",17
"8929","J30300","右通年性アレルギー性鼻炎",1
"8930","J30300","通年性アレルギー性鼻炎",100
"8931","J30301","ダニ抗原によるアレルギー性鼻炎",1
"8932","J30400","アレルギー性鼻炎",3114
"8933","J30401","アレルギー性鼻咽頭炎",36
"8934","J30410","花粉症",645
"8935","J31000","慢性鼻炎",32
"8936","J31001","閉塞性鼻炎",2
"8937","J31003","鼻炎",7
"8938","J31006","萎縮性鼻炎",1
"8939","J31007","うっ血性鼻炎",1
"8940","J31010","両側鼻前庭炎",1
"8941","J31010","鼻前庭炎",23
"8942","J31100","慢性鼻咽頭炎",36
"8943","J31200","再発性慢性咽頭炎",2
"8944","J31200","慢性咽頭炎",239
"8945","J31203","慢性咽頭痛",10
"8946","J31207","乾燥性咽頭炎",3
"8947","J31210","慢性咽喉頭炎",649
"8948","J32000","右慢性上顎洞炎",6
"8949","J32000","左慢性上顎洞炎",4
"8950","J32000","慢性上顎洞炎",13
"8951","J32002","左歯性上顎洞炎",1
"8952","J32002","歯性上顎洞炎",4
"8953","J32100","慢性前頭洞炎",1
"8954","J32200","右慢性篩骨洞炎",1
"8955","J32300","両側慢性蝶形骨洞炎",1
"8956","J32300","右慢性蝶形骨洞炎",1
"8957","J32300","慢性蝶形骨洞炎",3
"8958","J32400","両側慢性全副鼻腔炎",2
"8959","J32400","慢性全副鼻腔炎",154
"8960","J32401","両側汎副鼻腔炎",6
"8961","J32401","右汎副鼻腔炎",1
"8962","J32401","左汎副鼻腔炎",3
"8963","J32401","汎副鼻腔炎",20
"8964","J32801","好酸球性副鼻腔炎",39
"8965","J32900","両側慢性副鼻腔炎",36
"8966","J32900","両側慢性副鼻腔炎急性増悪",2
"8967","J32900","右慢性副鼻腔炎",41
"8968","J32900","右慢性副鼻腔炎術後",1
"8969","J32900","左慢性副鼻腔炎",29
"8970","J32900","慢性副鼻腔炎",1218
"8971","J32902","慢性副鼻腔炎急性増悪",3
"8972","J32903","小児副鼻腔炎",3
"8973","J32906","化膿性副鼻腔炎",9
"8974","J32906","右化膿性副鼻腔炎",1
"8975","J32910","副鼻腔炎",670
"8976","J32910","右副鼻腔炎",2
"8977","J32910","左副鼻腔炎",1
"8978","J32920","鼻・副鼻腔病巣内感染",189
"8979","J33000","鼻腔のポリープ",2
"8980","J33001","後鼻孔ポリープ",1
"8981","J33800","左副鼻腔ポリープ",2
"8982","J33900","両側鼻ポリープ",2
"8983","J33900","鼻ポリープ",6
"8984","J33902","鼻茸",5
"8985","J34020","鼻のせつ",2
"8986","J34100","副鼻腔の嚢胞と粘液瘤腫",1
"8987","J34110","副鼻腔嚢胞",11
"8988","J34110","右副鼻腔嚢胞",3
"8989","J34110","左副鼻腔嚢胞",2
"8990","J34120","前頭洞嚢胞",2
"8991","J34120","左前頭洞嚢胞",1
"8992","J34130","左上顎洞嚢胞",3
"8993","J34131","術後性上顎洞嚢胞",3
"8994","J34150","左篩骨洞嚢胞",1
"8995","J34150","篩骨洞嚢胞",2
"8996","J34200","鼻中隔弯曲症",327
"8997","J34300","両側肥厚性鼻炎",2
"8998","J34300","肥厚性鼻炎",9
"8999","J34301","鼻甲介肥厚症",4
"9000","J34800","鼻漏",1
"9001","J34801","鼻腔内びらん",1
"9002","J34804","鼻中隔軟骨膜炎",2
"9003","J34810","鼻中隔穿孔",4
"9004","J34830","両側術後鼻",1
"9005","J34830","術後鼻",14
"9006","J35000","慢性扁桃炎",95
"9007","J35001","扁桃病巣感染症",14
"9008","J35004","アデノイド扁桃炎",1
"9009","J35010","扁桃病巣感染",18
"9010","J35100","左扁桃肥大",1
"9011","J35100","扁桃肥大",29
"9012","J35110","舌扁桃肥大",3
"9013","J35200","咽頭扁桃肥大",4
"9014","J35300","咽頭扁桃肥大を伴った扁桃肥大",23
"9015","J35301","アデノイド肥大を伴う扁桃肥大",13
"9016","J35800","アデノイド増殖症",32
"9017","J35900","扁桃及び咽頭扁桃の慢性疾患",3
"9018","J36900","右扁桃周囲膿瘍",1
"9019","J36900","扁桃周囲膿瘍",8
"9020","J36910","右扁桃周囲炎",1
"9021","J36910","扁桃周囲炎",29
"9022","J37000","慢性喉頭炎",315
"9023","J37100","慢性喉頭気管支炎",53
"9024","J37100","慢性喉頭気管支炎うたがい",2
"9025","J38000","両側声帯と喉頭の麻痺",2
"9026","J38000","右声帯と喉頭の麻痺",1
"9027","J38000","声帯と喉頭の麻痺",44
"9028","J38000","左声帯と喉頭の麻痺",2
"9029","J38110","両側声帯ポリープ",5
"9030","J38110","右声帯ポリープ",18
"9031","J38110","声帯ポリープ",30
"9032","J38110","左声帯ポリープ",18
"9033","J38110","左声帯ポリープ術後",2
"9034","J38120","声門浮腫",7
"9035","J38130","ポリープ様声帯",7
"9036","J38130","両側ポリープ様声帯",1
"9037","J38130","右ポリープ様声帯",3
"9038","J38200","両側声帯結節",2
"9039","J38200","右声帯結節",2
"9040","J38200","声帯結節",10
"9041","J38200","左声帯結節",1
"9042","J38201","浮腫性声帯炎",5
"9043","J38202","小児声帯結節",1
"9044","J38303","右声帯肉芽腫",1
"9045","J38303","声帯肉芽腫",5
"9046","J38303","左声帯肉芽腫",1
"9047","J38304","声帯瘢痕形成",4
"9048","J38305","右声帯のう胞",3
"9049","J38305","左声帯のう胞",5
"9050","J38310","声帯溝症",5
"9051","J38320","声帯嚢腫",1
"9052","J38320","左声帯嚢腫",2
"9053","J38330","両側声帯萎縮",1
"9054","J38330","声帯萎縮",19
"9055","J38340","右声帯炎",2
"9056","J38340","声帯炎",7
"9057","J38400","喉頭浮腫",47
"9058","J38402","声門下浮腫",3
"9059","J38500","喉頭けいれん",1
"9060","J38510","喉頭気管肉芽腫",6
"9061","J38600","喉頭狭窄",35
"9062","J38600","喉頭狭窄術後",1
"9063","J38700","喉頭疾患",2
"9064","J38706","喉頭白斑症",1
"9065","J38712","喉頭壊死",1
"9066","J38716","急性喉頭蓋膿瘍",4
"9067","J38720","喉頭蓋嚢胞",20
"9068","J38720","左喉頭蓋嚢胞",1
"9069","J38721","喉頭肉芽腫",11
"9070","J39000","咽後膿瘍及び咽頭周囲膿瘍",1
"9071","J39002","深頚部膿瘍",3
"9072","J39102","鼻咽頭蜂巣炎",1
"9073","J39200","咽頭疾患",4
"9074","J39201","鼻咽頭のう胞",1
"9075","J39206","咽頭潰瘍",5
"9076","J39207","咽頭狭窄症",2
"9077","J39209","咽頭浮腫",4
"9078","J39214","咽頭ポリープ",1
"9079","J39215","咽頭のう胞",2
"9080","J39221","放射線咽頭炎",2
"9081","J39800","副鼻腔気管支症候群",2
"9082","J39801","慢性上気道炎",2
"9083","J39802","気管食道狭窄",1
"9084","J39804","気管内肉芽腫",10
"9085","J39810","悪性気管狭窄",2
"9086","J39820","右良性気管狭窄",2
"9087","J39820","良性気管狭窄",7
"9088","J39900","上気道疾患",8
"9089","J39910","上気道炎",512
"9090","J39911","急性上気道炎",987
"9091","J40000","両側声帯麻痺",21
"9092","J40000","右声帯麻痺",15
"9093","J40000","声帯麻痺",84
"9094","J40000","左声帯麻痺",61
"9095","J40002","副鼻腔気管支炎",2
"9096","J40003","びまん性気管支炎",16
"9097","J40004","膜性気管支炎",1
"9098","J40005","嚥下性気管支炎",1
"9099","J40006","気管気管支炎",70
"9100","J40008","気管支炎",1284
"9101","J40010","咽頭気管支炎",1
"9102","J41000","単純性慢性気管支炎",1
"9103","J41001","喫煙者気管支炎",2
"9104","J41100","粘膿性慢性気管支炎",2
"9105","J41800","混合性慢性気管支炎",100
"9106","J42000","慢性気管気管支炎",7
"9107","J42003","慢性気管炎",9
"9108","J42900","両側慢性気管支炎",2
"9109","J42900","慢性気管支炎",963
"9110","J42900","慢性気管支炎うたがい",2
"9111","J43100","汎小葉性肺気腫",2
"9112","J43200","小葉中心性肺気腫",2
"9113","J43800","他の肺気腫",9
"9114","J43810","肺葉性気腫",7
"9115","J43900","両側肺気腫",1
"9116","J43900","肺気腫",192
"9117","J43901","閉塞性肺気腫",13
"9118","J43902","ブラ性肺気腫",4
"9119","J43904","慢性肺気腫",65
"9120","J43908","両側気腫性肺のう胞",1
"9121","J43908","気腫性肺のう胞",2
"9122","J44000","慢性閉塞性肺疾患−急性下気道感染症併発",1
"9123","J44100","慢性閉塞性肺疾患−不明の急性憎悪",8
"9124","J44101","慢性閉塞性肺疾患の急性増悪",1
"9125","J44800","他の慢性閉塞性肺疾患",4
"9126","J44801","閉塞性細気管支炎",17
"9127","J44802","閉塞性気管支炎",17
"9128","J44803","慢性喘息性気管支炎",2
"9129","J44810","びまん性汎細気管支炎（ＤＰＢ）",9
"9130","J44900","右慢性閉塞性肺疾患",1
"9131","J44900","慢性閉塞性肺疾患",294
"9132","J45000","アレルギ−性気管支喘息",82
"9133","J45001","小児喘息性気管支炎",4
"9134","J45002","小児喘息",19
"9135","J45004","アスピリン喘息",1
"9136","J45010","アレルギー性気管支炎",85
"9137","J45020","アレルギー性鼻炎を伴った気管支喘息",41
"9138","J45030","アトピー性気管支喘息",42
"9139","J45040","外因性気管支喘息",1
"9140","J45050","花粉症を伴った気管支喘息",30
"9141","J45060","アレルギー性気管支肺アスペルギルス症",6
"9142","J45100","非アレルギ−性気管支喘息",12
"9143","J45101","心因性喘息",1
"9144","J45102","感染型気管支喘息",6
"9145","J45110","内因性気管支喘息",10
"9146","J45800","混合型気管支喘息",6
"9147","J45900","気管支喘息",1345
"9148","J45900","気管支喘息うたがい",2
"9149","J45900","重症気管支喘息",1
"9150","J45901","夜間性喘息",14
"9151","J45903","喘息性気管支炎",19
"9152","J45905","難治性喘息",14
"9153","J45906","咳喘息",9
"9154","J46000","気管支喘息発作",81
"9155","J46900","喘息発作重積状態",2
"9156","J47000","びまん性気管支拡張症",1
"9157","J47002","慢性気管支拡張症",2
"9158","J47004","細気管支拡張症",1
"9159","J47900","気管支拡張症",74
"9160","J61900","石綿肺",3
"9161","J64900","塵肺",8
"9162","J67201","鳥関連過敏性肺炎",4
"9163","J67810","夏型過敏性肺臓炎",18
"9164","J67811","住居関連過敏性肺炎",2
"9165","J67900","有機塵吸入による過敏性肺臓炎",2
"9166","J68000","気管支炎・肺炎−化学物質・ガス等による",3
"9167","J68810","慢性過敏性肺臓炎−化学物質・ガス等による",2
"9168","J68810","過敏性肺臓炎−化学物質・ガス等による",3
"9169","J68900","化学物質・ガス等による呼吸器障害",1
"9170","J69000","嚥下性肺炎",127
"9171","J69006","乳嚥下性肺炎",1
"9172","J69010","右誤嚥性肺炎",1
"9173","J69010","誤嚥性肺炎",575
"9174","J70001","両側放射線肺臓炎",1
"9175","J70001","放射線肺臓炎",21
"9176","J70300","慢性薬剤誘起性肺障害",2
"9177","J70401","薬剤性間質性肺炎",102
"9178","J70801","輸血関連急性肺障害",1
"9179","J80000","ショック肺",1
"9180","J80900","成人呼吸促迫症候群（ＡＲＤＳ）",20
"9181","J80901","急性呼吸窮迫症候群",21
"9182","J81000","急性肺水腫",7
"9183","J81900","右肺水腫",1
"9184","J81900","肺水腫",34
"9185","J81910","心原性肺水腫",8
"9186","J81920","非心原性肺水腫",2
"9187","J81921","再膨張性肺水腫",3
"9188","J81923","肺うっ血",2
"9189","J82001","好酸球増加性喘息",42
"9190","J82002","好酸球性気管支炎",1
"9191","J82005","急性好酸球性肺炎",1
"9192","J82900","好酸球性肺疾患",5
"9193","J84010","肺胞たん白症",2
"9194","J84030","突発性肺出血",8
"9195","J84102","肺線維症",6
"9196","J84102","進行性肺線維症",1
"9197","J84103","びまん性間質性肺線維症",3
"9198","J84105","慢性肺線維症",1
"9199","J84106","特発性器質化肺炎",17
"9200","J84120","特発性間質性肺炎（ＩＩＰ）",41
"9201","J84121","特発性肺線維症（ＩＰＦ）",37
"9202","J84121","特発性肺線維症（ＩＰＦ）うたがい",1
"9203","J84121","特発性肺線維症（ＩＰＦ）急性増悪",2
"9204","J84122","慢性間質性肺炎",7
"9205","J84140","剥離性間質性肺炎（ＤＩＰ）",1
"9206","J84150","閉塞性細気管支炎を伴う器質化肺炎（ＢＯＯ",2
"9207","J84151","閉塞性細気管支炎を伴う器質化肺炎（ＣＯＰ）",1
"9208","J84156","気腫合併肺線維症",1
"9209","J84800","他の間質性肺炎",51
"9210","J84801","非特異性間質性肺炎（ＮＳＩＰ）",4
"9211","J84803","続発性間質性肺炎",12
"9212","J84805","膠原病性間質性肺炎（ＣＶＤ−ＩＰ）",43
"9213","J84806","びまん性間質性肺炎",18
"9214","J84807","薬剤性肺線維症",2
"9215","J84808","慢性間質性肺炎",8
"9216","J84809","原発性びまん性間質性肺炎",1
"9217","J84810","閉塞性細気管支炎（ＢＯ）",8
"9218","J84811","急性びまん性間質性肺炎",2
"9219","J84812","通常型間質性肺炎",2
"9220","J84900","両側間質性肺炎",1
"9221","J84900","右間質性肺炎",2
"9222","J84900","進行性線維性間質性肺炎",1
"9223","J84900","間質性肺炎",661
"9224","J84900","間質性肺炎合併妊娠",1
"9225","J84901","その他の続発性間質性肺炎",6
"9226","J84902","間質性肺疾患",51
"9227","J85100","右肺膿瘍−肺炎を伴う",1
"9228","J85100","左肺膿瘍−肺炎を伴う",1
"9229","J85100","肺膿瘍−肺炎を伴う",14
"9230","J85101","肺炎合併肺膿瘍",1
"9231","J85200","肺膿瘍−肺炎を伴わない",4
"9232","J85201","右肺化膿症",2
"9233","J85201","左肺化膿症",2
"9234","J85201","肺化膿症",13
"9235","J85203","慢性肺化膿症",1
"9236","J85204","ＭＲＳＡ肺化膿症",2
"9237","J85300","壊死性縦隔膿瘍",1
"9238","J85300","縦隔膿瘍",3
"9239","J86002","右気管支瘻膿胸",5
"9240","J86002","左気管支瘻膿胸",5
"9241","J86002","気管支瘻膿胸",7
"9242","J86900","非結核性膿胸−瘻を伴わない",4
"9243","J86901","右膿胸",20
"9244","J86901","右膿胸術後",1
"9245","J86901","左膿胸",10
"9246","J86901","膿胸",42
"9247","J86903","右慢性膿胸",2
"9248","J86903","慢性膿胸",7
"9249","J86904","限局性膿胸",1
"9250","J86906","ＭＲＳＡ膿胸",3
"9251","J90002","右漏出性胸水",1
"9252","J90002","漏出性胸水",9
"9253","J90003","右滲出性胸水",1
"9254","J90003","滲出性胸水",3
"9255","J90004","両側血性胸水",1
"9256","J90004","右血性胸水",1
"9257","J90004","左血性胸水",1
"9258","J90004","血性胸水",3
"9259","J90007","細菌性胸膜炎",3
"9260","J90008","両側胸水貯留",7
"9261","J90008","右胸水貯留",2
"9262","J90008","左胸水貯留",3
"9263","J90008","悪性胸水貯留",1
"9264","J90008","胸水貯留",82
"9265","J90900","胸膜炎−胸水あり",14
"9266","J91000","肝性胸水",3
"9267","J91900","他疾患に合併した胸水",6
"9268","J91900","右他疾患に合併した胸水",1
"9269","J92001","石綿性胸膜斑",3
"9270","J92002","石綿関連びまん性胸膜肥厚",1
"9271","J92901","右胸膜肥厚",1
"9272","J92901","左胸膜肥厚",2
"9273","J92901","胸膜肥厚",3
"9274","J92902","びまん性胸膜肥厚",2
"9275","J93000","緊張性自然気胸",2
"9276","J93100","右自然気胸",16
"9277","J93100","左自然気胸",7
"9278","J93100","自然気胸",17
"9279","J93101","右特発性気胸",2
"9280","J93101","特発性気胸",1
"9281","J93801","右続発性気胸",11
"9282","J93801","左続発性気胸",5
"9283","J93801","続発性気胸",5
"9284","J93820","右緊張性気胸",1
"9285","J93820","左緊張性気胸",1
"9286","J93820","緊張性気胸",2
"9287","J93900","両側気胸",3
"9288","J93900","右気胸",29
"9289","J93900","左気胸",12
"9290","J93900","左気胸術後",1
"9291","J93900","左難治性気胸",2
"9292","J93900","気胸",45
"9293","J94000","乳糜胸",14
"9294","J94000","右乳糜胸",1
"9295","J94000","左乳糜胸",1
"9296","J94200","右血胸",4
"9297","J94200","左血胸",1
"9298","J94200","血胸",19
"9299","J94210","右血気胸",1
"9300","J94210","血気胸",4
"9301","J94804","左胸膜癒着",1
"9302","J95000","気管切開合併症",28
"9303","J95002","気管切開部出血",3
"9304","J95004","気管切開部気道閉塞",2
"9305","J95006","気管孔狭窄",1
"9306","J95008","気管切開機能障害",4
"9307","J95100","胸部手術後の急性呼吸不全",13
"9308","J95200","非胸部手術後の急性呼吸不全",2
"9309","J95500","術後声門下腔狭窄",4
"9310","J95510","チューブ先端部狭窄",1
"9311","J95801","喉頭摘出術後遺症",22
"9312","J95820","術後気管瘻・気管支瘻",4
"9313","J95830","右術後肺瘻",3
"9314","J95830","術後肺瘻",8
"9315","J95830","遷延性術後肺瘻",1
"9316","J95830","難治性術後肺瘻",7
"9317","J95850","術後肺炎",132
"9318","J95860","術後無気肺",26
"9319","J95870","術後膿胸",2
"9320","J95880","術後呼吸器合併症",1
"9321","J95883","肺葉切除術後合併症",2
"9322","J95887","術後呼吸不全",1
"9323","J95888","人工呼吸器関連肺炎",6
"9324","J96000","急性呼吸不全",190
"9325","J96000","重症ウイルス性急性呼吸不全",1
"9326","J96001","急性１型呼吸不全",1
"9327","J96100","慢性呼吸不全",285
"9328","J96100","慢性呼吸不全の二次感染",1
"9329","J96100","高度慢性呼吸不全",2
"9330","J96101","慢性呼吸不全急性増悪",1
"9331","J96900","呼吸不全",98
"9332","J96900","慢性呼吸不全",1
"9333","J96910","２型呼吸不全",3
"9334","J98003","食道気管瘻",2
"9335","J98005","気管支痙攣",1
"9336","J98015","右気管支狭窄症",1
"9337","J98015","外傷後気管支狭窄症",1
"9338","J98015","左気管支狭窄症",1
"9339","J98015","気管支狭窄症",3
"9340","J98020","気管・気管支内異物",2
"9341","J98030","気管軟化症",8
"9342","J98041","難治性気管支漏",1
"9343","J98101","部分無気肺",1
"9344","J98102","右閉塞性無気肺",1
"9345","J98103","続発性無気肺",1
"9346","J98104","左下葉無気肺",1
"9347","J98110","両側無気肺",3
"9348","J98110","右無気肺",3
"9349","J98110","左無気肺",3
"9350","J98110","無気肺",8
"9351","J98120","中葉・舌区症候群",4
"9352","J98121","右上葉無気肺",1
"9353","J98210","縦隔気腫",5
"9354","J98402","右肺ヘルニア",1
"9355","J98403","縦隔気管支のう胞",2
"9356","J98431","ブラ",2
